"lookback","minDrop","TP","SL","score","return_pct","win_rate","max_dd","trades"
10,14.1,17.1,14.6,0.210631378299156,40.2773756453769,53.6585365853659,-69.7073251274084,41
7,1,15.8,16.6,0.207307110657942,56.4093648033855,57.0588235294118,-84.5422781176037,170
3,11.7,4.3,17.4,0.294732730321355,27.7927304672508,80.7692307692308,-55.8264400237452,52
2,18.2,3.9,3.2,0.435986046720162,115.538406653758,85.7142857142857,-10.6968606609375,14
9,9,3.8,5.1,0.330462152887583,66.8491837324814,61.4814814814815,-51.9837686774202,270
10,3.8,12.7,7.3,0.197270885253068,-8.37697822898937,40.6698564593301,-87.4086811182363,418
9,3.9,9.9,8.5,0.1899426265174,-55.4730741144676,48.6175115207373,-90.9994958077008,434
3,5.9,3.7,11.9,0.394248266673336,504.252548033048,78.2051282051282,-67.3808309811945,312
7,4.1,18.8,0.4,0.0998305231756961,-95.892275532793,6.81318681318681,-97.7095491493938,1365
3,1.7,14.2,9.7,0.190708628027638,-10.8899824286892,45.5128205128205,-87.9726715225692,312
6,3.4,13.3,12.5,0.198912865484452,40.8311392118559,52.1400778210117,-88.9343180048689,257
4,17.8,16.4,18.4,0.343868156868991,259.325132076351,77.7777777777778,-46.8967456690051,18
10,1.6,15.2,3.2,0.128884759316455,-92.3810464291471,21.3618157543391,-95.5097919859359,749
2,16.1,3.3,19,0.343780998037992,103.895631739364,95.2380952380952,-46.8967456690051,21
7,14.1,1.7,16.2,0.353169525305647,92.1472063119567,91.9354838709677,-46.8967456690051,62
1,9.2,6.4,3.3,0.225364689452099,-3.50711211705177,42.8571428571429,-60.7215221965021,77
2,1.7,17.6,12.4,0.183183046673354,25.239077782529,47.0899470899471,-86.9111811289197,189
3,2.1,14.4,0.3,0.0926036152050378,-99.8683714905134,6.92449355432781,-99.9356060860538,2715
1,13.2,3.6,14.2,0.322498096127978,48.7466272763012,86.9565217391304,-46.8967456690051,23
10,15.4,11.7,6.3,0.276020266060371,54.6452781753113,48.8888888888889,-46.8967456690051,45
5,4,8.6,16.1,0.214619811822164,-0.322842276453066,66.7910447761194,-89.1207238169925,268
2,11.3,2.8,17.8,0.302612165444746,75.2410895237157,88.4615384615385,-59.8930170388234,52
3,16.2,5.1,9.2,0.330703401741502,102.200585577478,86.3636363636364,-46.8967456690051,22
3,9.2,2,12.6,0.313697668444799,74.4235539520418,85.9504132231405,-61.2080637004263,121
10,17,6.8,11.5,0.36701059211687,292.782384021588,83.3333333333333,-46.8967456690051,36
2,2.9,11.7,16.6,0.204587574027841,7.50785102018694,61.8604651162791,-87.6229761077624,215
10,10.2,4.1,14.3,0.254244420916226,-44.8074437113371,74.8201438848921,-69.6231952186099,139
4,6.7,12.3,19,0.198008370267456,-6.29459777905378,64.9253731343284,-85.3752821159193,134
9,13.1,16.2,7.8,0.208681610386019,-18.1777414775009,38.9830508474576,-61.6422337195202,59
10,9.9,10.2,14.9,0.17545389533886,-44.5430200680248,60.3603603603604,-86.5823901179,111
7,12.2,7.1,5.8,0.303434698976341,79.8367089179282,55.952380952381,-46.8967456690051,84
1,3.7,19.3,11.6,0.153801259259236,-43.8189619490884,42.7710843373494,-88.9628159098594,166
4,1.6,2.9,16,0.242406045332462,-65.2730228151006,82.6151560178306,-89.9225148625218,673
6,10.4,19.9,13.6,0.178914410947968,18.5869242414703,47.0588235294118,-78.7501756552636,68
3,15.8,20,10.2,0.352621371064359,391.104053314419,66.6666666666667,-46.8967456690051,21
3,10.1,19.8,15,0.18588237821253,-35.2065785114432,48.1481481481481,-72.2483353397934,54
6,15.6,13.6,15.4,0.304931672083472,101.309895640161,66.6666666666667,-46.8967456690051,30
9,2.9,0.8,18.5,0.243832408375715,-73.3727486965098,93.0156121610518,-94.1613050334969,1217
10,3.6,13,12.9,0.198026831012896,2.55166410826276,53.7549407114625,-87.5315827322397,253
7,16.1,13.2,8.7,0.277641544016291,45.749414961262,54.8387096774194,-46.8967456690051,31
3,3.2,1.2,6.5,0.242751359356923,-49.3338458783396,80.0450958286359,-89.4787307093097,1774
9,13.4,8,13.5,0.272437226568283,53.194179069225,68.3333333333333,-59.4558530420838,60
2,12.8,15,9.1,0.279706303164392,65.7223110627689,52.9411764705882,-46.8967456690051,34
6,5.2,10.5,0.5,0.178391078471208,14.3773111934747,13.8841567291312,-81.6743575457712,1174
9,2.8,16.1,12.7,0.163922673561878,-49.1887771116837,47.8672985781991,-90.5511632189959,211
8,12.2,9.9,6.9,0.232770808218304,-0.0630925170226328,47.4358974358974,-60.8434952047057,78
6,11.4,10.2,9.3,0.22812101192307,-25.8065132204302,51.1904761904762,-63.2817623108417,84
5,1.9,14.7,18.7,0.20174462970608,33.1797385134644,60.9195402298851,-87.1871877875119,174
10,14.7,0.7,5.9,0.344956480574665,64.1438111804868,84.4444444444444,-46.8967456690051,90
1,13.9,17,3.7,0.335566587825758,124.741640168576,40,-23.0825290598611,20
9,7.9,17.4,1,0.145147644555855,-45.3761619976025,12.4688279301746,-88.4626293932795,401
10,17.4,12.5,17.1,0.315647934594958,126.321118602614,71.4285714285714,-46.8967456690051,28
1,8.9,19.6,16.1,0.208997215392689,29.0327042517315,52.9411764705882,-70.4491927404065,51
6,2.1,16.9,15.9,0.172113515690035,-36.6644094164495,53.1791907514451,-88.9401363106672,173
1,4.9,9.5,3.9,0.322401281706673,480.263767847302,38.1231671554252,-71.1872912673589,341
9,3.3,12.3,12.3,0.199165008693872,-0.626702037487503,53.9568345323741,-88.3413655802024,278
4,7.6,6.6,6.7,0.300329440185388,127.876853384474,55.9090909090909,-60.2380048861366,220
3,14.7,14.9,16.7,0.302275836569824,94.3628414628109,66.6666666666667,-46.8967456690051,27
5,5.7,10.3,7.4,0.236439864292884,131.867179387873,47.0238095238095,-83.1611520605879,336
6,7.6,9.2,12.1,0.250688767981791,62.2938879190838,60.4395604395604,-72.8790534397151,182
5,19.9,19.1,13.3,0.372906682101127,184.93441874673,75,-30.0673404496577,12
10,5.2,12,2.8,0.144623443047566,-79.513758148949,24.2307692307692,-92.4700781105925,780
4,14.5,3.5,9.3,0.328103734434759,93.1029842703449,81.0810810810811,-46.8967456690051,37
2,12.1,9,0.7,0.225130771993938,9.94485221290426,31.9148936170213,-52.9366382773073,47
7,17.4,16,7.1,0.297233102186099,158.940243034713,55.5555555555556,-46.8967456690051,27
4,13.3,11.7,5.1,0.273640774257783,99.6822170045356,46.6666666666667,-49.2810148218433,45
9,6.4,0.7,4.4,0.321124341145958,74.5592747237371,79.9398194583751,-70.7353524972925,997
9,4.5,11.5,11.9,0.198907715515837,-18.4751352394155,53.9285714285714,-87.4418733124443,280
4,8.4,3.5,15.4,0.343763702713928,119.023716541463,82.4675324675325,-54.4700777315961,154
9,0.6,14.1,7.8,0.182714777899295,-30.754329377471,39.84375,-89.831552508029,384
3,19.9,0.8,10.8,0.462699086383929,85.0486150814793,100,-6.14035087719296,10
2,13.8,11.2,11,0.299548942395735,92.5953264325737,65.3846153846154,-46.8967456690051,26
10,4.1,11.7,19.9,0.197010449305296,-13.3630346133668,65.7458563535912,-88.8237030766846,181
1,15.8,4.4,18.5,0.474272117506576,226.104034440378,100,-11.9305084745763,15
8,5.2,3.4,0.4,0.139376446500148,-91.326133611244,26.3636363636364,-94.5767679984276,1870
4,12,13.7,4.2,0.186409926202719,-1.61721350126652,32.2033898305085,-66.6699296173861,59
5,8.9,2.9,18.9,0.443785724888709,620.254528914333,90.7142857142857,-54.3641055727652,140
5,2.6,4.9,3.8,0.153359492935692,-97.8415031973774,45.0617283950617,-98.8738763604576,1620
6,17.3,3.7,4,0.275606865319117,51.4165844630908,67.741935483871,-54.366614974732,31
4,13.2,19.5,3.6,0.149118037271128,-29.6615610784762,22.2222222222222,-70.8057449101921,45
9,0,5.9,7.9,0.202311080217098,-51.0539539374979,58.3229036295369,-91.9945211728193,799
8,12.3,2,5.5,0.337748943668327,58.0568997272401,75.6302521008403,-46.8967456690051,119
7,19.6,8.6,15.3,0.423543672278334,243.352175702367,88.8888888888889,-24.9354187056738,18
10,9.2,19.4,0.5,0.248992735988582,85.861544487574,11.1111111111111,-58.5317395767941,342
10,2.7,19,14.8,0.16856625150847,-34.9530564528558,49.112426035503,-87.9369457944234,169
7,15.6,11.5,12.1,0.317794712228999,144.993452004202,70,-46.8967456690051,30
7,2.2,17.9,12.2,0.18931882099649,59.8197823814944,46.448087431694,-86.2532057573546,183
6,16.2,8.5,3.1,0.269209024532281,89.8358658396837,57.5757575757576,-54.0159603050629,33
9,7.3,7,7,0.283194145900941,118.17159594367,54.9132947976879,-71.1506865847142,346
2,3,1.4,13.2,0.29770953447959,34.8745718115441,87.6555023923445,-80.0170473450015,1045
9,14.9,15.3,5.3,0.23895792659976,0.591032007634876,35.4166666666667,-49.6381584376639,48
1,0.4,5,1.5,0.122230853056287,-99.9896208467482,26.8059181897302,-99.9932974919646,3447
6,3.9,10.9,19.9,0.19311545074907,-46.4383798457349,66.8478260869565,-88.8735599467951,184
7,1.2,8,2.2,0.119834140381884,-99.7485499527067,24.8603351955307,-99.8338744733082,1790
3,0.6,6.8,0,0.0895012481278344,-99.9999999999876,5.00083208520552,-99.999999999992,12018
10,6.2,4.1,3,0.186889187257158,-81.1939457163422,45.6495828367104,-88.990092256322,839
6,6.2,13.5,12.9,0.191465178723954,-31.1913914781109,53.072625698324,-83.1415833862569,179
1,19.4,9.3,0.7,0.375478463823944,46.8051147859918,57.1428571428571,-10.6298330357143,7
10,12.6,11,13.3,0.193217619832188,-52.2522970524129,56.25,-73.9173222327926,64
10,5.1,7.8,0.9,0.109931727315734,-98.7943262972019,17.258883248731,-99.391206274622,1576
10,16.1,15.2,9.4,0.272645795634597,127.674190593552,54.0540540540541,-53.9434841349382,37
1,2.1,1.1,16.5,0.24705017790231,-76.3357176663914,90.2462121212121,-91.5262370331861,1056
8,17.5,7.5,11.3,0.381313939744682,360.601337816012,85.2941176470588,-46.8967456690051,34
4,14.4,17.3,7.2,0.316830171316228,263.464011072023,54.8387096774194,-46.8967456690051,31
6,6.6,6.7,13.1,0.344474664213503,457.463562286475,69.8039215686274,-74.1394188214533,255
10,16.1,11.8,6.6,0.283781316852605,78.3265403218717,52.5,-46.8967456690051,40
4,18.6,6.3,12.5,0.49703416233549,352.578270849204,100,-12.3484848484849,17
8,14.5,1.7,7.6,0.353376069589739,129.382202604087,86.5671641791045,-46.8967456690051,67
9,17.7,14.9,13.5,0.281384667618524,37.7299954604952,60.8695652173913,-46.8967456690051,23
8,0.6,18.7,16.6,0.197005049091001,68.1145933783432,53.3333333333333,-85.4976070955601,150
3,6.4,13.4,19.4,0.181944922231551,8.87632210227317,63.7931034482759,-89.7313729968724,116
3,3.1,10.8,15.6,0.185601186124519,-68.0416828798977,60.6837606837607,-89.8874148955439,234
8,16.4,15.7,2.1,0.227344913642197,51.688221293215,31.5789473684211,-53.3831524193527,38
5,12.3,4.9,3.1,0.261082934887967,47.5519271421193,52.3255813953488,-57.4442921893719,86
7,17.1,5.4,9.3,0.334185561232583,137.314038845201,81.25,-46.8967456690051,32
3,0.7,4.7,18.7,0.254906593437833,-22.843932184038,79.6482412060301,-86.7345157647952,398
10,1.7,6.5,7.4,0.189447411483701,-70.6200285327231,54.4270833333333,-93.1605361268029,768
5,8.4,10.6,14.7,0.166412949310681,-69.211186102215,58.0645161290323,-87.9678183375897,124
10,18.7,2.2,11.2,0.351603828232234,122.015750982153,94.1176470588235,-46.8967456690051,34
7,4.5,12.2,5.6,0.154893505012266,-87.1530897622625,34.4357976653696,-93.6908784428603,514
3,9.4,1.4,9.6,0.333442456371971,88.9961612741383,85.9375,-56.017215050766,128
10,16.7,0.7,15.3,0.343449580323092,109.860951481911,94.3396226415094,-51.4117914507728,53
7,13.8,14.6,2.6,0.192198380063142,-28.1559300194245,24.1935483870968,-59.4646381613552,62
8,6.4,2.8,16,0.315600024541511,99.8491256069014,84.2666666666667,-75.1991339076389,375
8,9.3,1.5,7.1,0.405499617179732,254.642849175577,82.5095057034221,-48.3955759760464,263
3,2.6,1.2,10,0.235293881039661,-72.527927287868,85.210396039604,-93.1555620359762,1616
10,4.9,6.8,12,0.254819808557101,23.8024944523598,65.5,-82.5715468147746,400
3,4.2,13.9,2.7,0.152723906120152,-13.2868098562733,23.2307692307692,-93.2435406506243,650
2,18.7,10.3,9.5,0.400228223848149,110.727978071235,80,-18.5047335018382,10
7,8.2,14.5,0.5,0.373209051264204,800.278109566926,16.0762942779292,-63.5805567260254,367
4,18.1,2.6,14.5,0.48774176973593,190.935153610029,100,-6.14035087719298,19
5,12.5,19.7,17.1,0.27549765397733,240.841989050392,60,-63.1588935511413,40
5,2.8,19.5,15.3,0.157055319499439,-49.706820126811,48.6111111111111,-88.9713731814672,144
10,19.1,14.6,17.1,0.297958953167513,106.260877837859,68.4210526315789,-48.5313595027912,19
10,9.9,11.2,6.2,0.192176073404226,-17.060290658096,41.1392405063291,-76.4369868288978,158
1,8.7,10.3,10.1,0.20111646858901,-40.7827371274369,50.6666666666667,-70.2813029724243,75
5,14.1,11.6,3.8,0.197944168254526,-25.9114383639989,32.6530612244898,-60.4571215588961,49
6,1.3,14.7,6.9,0.173868027722161,-65.3559470821493,36.2282878411911,-89.5701111882796,403
10,0.7,13,6.7,0.172478412949805,-61.2027393564838,37.5782881002088,-90.9575087054472,479
7,20,12.2,14.6,0.358285648644051,156.839042321967,75,-34.1484596579676,16
10,6.5,8.5,8,0.310867879257254,206.98857794459,52.1008403361345,-66.3378478051434,357
9,12.4,7,16,0.257275197322232,99.2549281883909,74.6031746031746,-70.727240440803,63
2,13.7,1.1,1.9,0.272190940233576,-3.58957347551697,64.7058823529412,-51.125506514823,34
5,9.3,12.7,15.2,0.20632844653843,15.7504376485543,58.695652173913,-77.5028085774355,92
1,7.3,11.6,1.6,0.223747051031422,44.9217803336282,24.812030075188,-59.7399091715892,133
8,19.8,15.2,9,0.302412073294064,120.967950536762,57.8947368421053,-42.6662525944714,19
2,0.4,1.5,2.6,0.172006135047627,-99.9958284038812,59.9963781238682,-99.9963943418256,5522
6,13.2,1.3,12,0.368903356187252,164.817701794858,91.6666666666667,-46.8967456690051,72
3,1.4,13.9,17.1,0.210782675161188,30.8290409729716,59.5959595959596,-84.8389093350791,198
3,11.7,3.9,16.1,0.240971992442591,-4.09636756922055,80,-71.2153334847588,50
8,3.6,9.1,15,0.198440366182685,-49.7151757783765,64.3097643097643,-91.747996113308,297
9,8.4,7.2,7.7,0.434739630518647,720.7605278866,59.8326359832636,-54.0147808815125,239
7,11.4,12.6,16.3,0.205946043518497,-26.4706728039397,58.9285714285714,-71.6995554624636,56
6,6.9,9.2,18.1,0.247934881889739,141.659615642125,69.9421965317919,-82.7472919711202,173
6,0.7,3.6,6.8,0.203649355389183,-86.4521560841315,64.5786726323639,-92.5524218214063,1341
8,17.5,16.6,10.7,0.350098108945939,360.042132441229,66.6666666666667,-46.8967456690051,27
10,13.8,10.6,3.1,0.225353913830474,39.6711869521387,36.25,-60.2944197903024,80
5,15.1,6.1,17.4,0.368565002084868,272.842759503681,86.4864864864865,-46.8967456690051,37
7,17.1,6.8,11.5,0.340163029350114,170.52219505371,81.25,-46.8967456690051,32
9,14.6,3,14.9,0.315259987142019,16.8784823127714,82.6923076923077,-49.2907046557938,52
10,5.7,13.6,17.7,0.176616200968155,-48.9361856287813,59.2356687898089,-88.6928697446955,157
10,7.2,7.7,7.3,0.354959206509078,612.956528836804,54.874651810585,-77.4738076683019,359
7,16.5,8.2,8.1,0.326312970094407,168.221950239261,71.4285714285714,-46.8967456690051,35
1,2.8,13.2,10.3,0.201842988717689,10.2720346555945,47.887323943662,-85.3661537225249,284
6,16.7,10,12.7,0.307025520719738,111.928117393114,73.0769230769231,-49.4106741981235,26
4,2.2,2,0.6,0.127086711991405,-99.9999970634244,30.0578034682081,-99.9999979131635,7958
7,9.9,6.3,12.1,0.249570223459888,-30.203452460469,66.1016949152542,-66.15319997537,118
10,14.9,3.2,19.6,0.341154490162138,76.5813547220473,88.2352941176471,-46.8967456690051,51
8,7.2,1.9,16.2,0.390509381666427,299.277350094082,88.4507042253521,-63.4146053652066,355
3,10,8,5.6,0.265533174975826,71.218306400126,50.5494505494505,-56.9357520237399,91
4,8.5,9.9,7.7,0.237440355025453,45.3922998570886,49.6503496503497,-68.3323623799514,143
7,0.5,2.3,4,0.172861509253842,-99.9203720586725,60.4517869184086,-99.9435013844032,2966
8,0.6,9.9,12.3,0.213289889169757,-2.71799785988209,57.7039274924471,-87.9145964824787,331
8,18.8,15.2,13,0.337048878281443,181.689200768127,68.4210526315789,-40.0270838406304,19
3,14.2,10.1,5.9,0.29082080620077,91.2477422858854,57.5757575757576,-46.8967456690051,33
9,15.1,18.1,3.2,0.145652976902085,-51.4826031510187,19.6078431372549,-70.0663537931094,51
7,12.6,2.5,14.1,0.335890593308619,39.5472880177472,85.3333333333333,-47.5097295745992,75
2,6.8,9.8,9,0.306022690825295,229.016875719954,53.5483870967742,-59.2574751464673,155
7,8.8,16.7,4.5,0.192618210194537,-31.244531960428,27.6243093922652,-70.154119458784,181
5,19.2,17.6,17.3,0.399454786370206,305.137877773017,80,-31.6116494533248,15
5,0.1,14.6,10.9,0.185803644910869,-4.50871644246297,47.1264367816092,-88.2839711363062,261
8,11.9,16.2,18.2,0.196420676085807,20.7649815115881,60,-77.557453215202,50
4,12.3,8.1,17.8,0.264028286946611,48.8192859300254,72.9166666666667,-62.9250668907237,48
2,1.3,6.7,7,0.194443401419175,-62.9316981116068,52.6908635794743,-91.088396096649,799
7,14.3,14.6,8.9,0.215897874259953,-0.983828639634103,46.3414634146341,-61.8176176313428,41
1,13.4,13.1,5.1,0.257937783897786,38.856244021476,45.4545454545455,-46.8967456690051,22
10,3.8,1.5,19.7,0.26360643960131,-36.2334202661622,90.5440414507772,-88.5625356423155,772
3,6,2.4,5,0.302627737716506,12.2357018324758,66.2337662337662,-66.3084459879964,462
8,16.9,0.2,7.6,0.325772143007672,45.232894705321,88.4615384615385,-50.3725328287446,52
3,16.9,18.7,2.8,0.240091764752726,66.4013262749185,41.1764705882353,-51.4135693290668,17
2,14.4,12.4,14,0.295912877325279,67.2678716914607,66.6666666666667,-46.8967456690051,24
10,1.4,14.1,12.5,0.187320586358771,-19.4241876689861,50.7874015748031,-88.3503498251876,254
3,2.3,18.9,2,0.123101182962021,-87.6909973016758,14.1162514827995,-94.0962715826257,843
4,15.6,18,2.6,0.234945225009703,64.2612484768095,34.6153846153846,-51.3466580690546,26
6,3.4,5.5,9,0.210284553325844,-54.8520410810562,62.5570776255708,-91.2258985726408,657
10,16.5,7.6,14.7,0.335822324673201,149.623126470659,80,-46.8967456690051,35
2,8.3,10.7,1.7,0.205254917913222,32.6108117801266,27.2108843537415,-67.3510443342411,147
8,9.7,0.3,2.7,0.315748656411647,7.67352295988701,75.0778816199377,-62.6105881622947,321
1,3.2,14.9,4.5,0.156858904154575,-75.051387574197,27.7272727272727,-90.4075850576596,440
7,13.6,9.3,1.3,0.228689138719976,-0.600797779145651,29.8701298701299,-53.294244807311,77
5,3,16.6,2.2,0.119578595322224,-92.9393154175388,15.9403669724771,-95.867626120445,872
2,3.9,13.6,2.3,0.145181255057616,-54.119492228308,20.8271787296898,-92.1060014786078,677
5,18.3,1.4,0.9,0.456847310845744,140.439222913885,79.1666666666667,-3.89221556886228,24
5,8,15.4,4,0.182303130759027,-43.7154250035028,26.1538461538462,-72.9600207299855,195
10,2.5,10,7.4,0.185481255871952,-54.8381716108152,45.2865064695009,-90.8592109807844,541
1,9.1,1.7,16.8,0.31245022501758,30.2801865686805,88.7323943661972,-56.0765163266534,71
2,12.1,3,0.7,0.254738664620035,11.9113380454898,50,-52.586905095827,50
6,17.1,19.5,14.7,0.23602289621228,8.57519732975996,52.3809523809524,-55.6683154510948,21
1,1.2,8,7.7,0.181155793593134,-87.1104145705348,50.0823723228995,-92.7626300895063,607
2,12.1,18.7,19.3,0.293540757768855,114.195904427495,64.2857142857143,-49.9668631891037,28
7,9.9,4.7,17,0.248821756379216,-37.6225801661105,76.6990291262136,-70.0663935685551,103
2,14.4,3,3.7,0.262506294866419,-2.21032872206142,62.0689655172414,-52.375039425048,29
3,14.3,8.6,11.4,0.314051886111539,103.585288172738,71.875,-46.8967456690051,32
4,4.8,10,6.1,0.244507969731276,103.507633334703,43.5448577680525,-79.8135636403498,457
10,17.3,7.6,3.3,0.279592283322269,125.797349904191,59.5238095238095,-54.913552479413,42
9,5.2,6.7,15.4,0.212015316394246,-71.2708883624237,69.375,-89.5537142668365,320
8,2.6,2.2,3.3,0.168798552666224,-99.8507916136724,57.6567656765677,-99.9044844527222,3030
4,3.8,19.2,11,0.18049138386547,61.7189717200334,42.7860696517413,-88.5614566385124,201
7,4.6,7.1,15.5,0.228468956860506,-62.773543859737,68.562874251497,-84.8181503448242,334
1,16.2,17.5,11,0.387655991547633,226.136923271874,71.4285714285714,-26.2999329060102,14
8,16.3,16.2,0.6,0.263321646516542,164.240653947584,32.5,-48.871482598569,40
5,10.6,3.3,16,0.290104111166799,-26.6385366561068,80,-57.0662248405221,85
8,14.4,8.1,9.5,0.278128839759397,86.8418719258281,65.9574468085106,-56.905713467341,47
2,11.6,17.6,2,0.158855392919025,-28.3072054853282,20,-66.5301099187042,45
8,7.7,2.5,1.3,0.295101576102168,20.9870136970106,45.6445993031359,-59.0476617726659,574
2,8.6,13.3,12.4,0.215652431283249,-19.8065815447359,52.3255813953488,-68.5462828697335,86
5,10.4,10.2,10.8,0.202666358110618,-35.6332196120999,53.4883720930233,-72.5067709920726,86
10,3.7,8.8,6.2,0.193081786515242,-39.5550267061374,44.6153846153846,-88.9071285335766,650
